Lorenzo Pasinelli,1629,1629,Unknown
Cornelis Engebrechtsz.,1468,1468,Unknown
Bertall,1820,1820,Unknown
Hans Multscher,1400,1400,Unknown
Francesc Miralles i Galaup,1848,1848,Unknown
Johann Friedrich August Tischbein,1750,1750,Unknown
Joaquim Vayreda,1843,1843,Unknown
Paolo di Giovanni Fei,1345,1345,Unknown
Lucas van Uden,1595,1595,Unknown
Maria Bonomi,1935,1935,Unknown
Juan Patricio Morlete Ruiz,1713,1713,Unknown
Cornelis de Wael,1592,1592,Unknown
David Gilmour Blythe,1815,1815,Unknown
Franciszek Kostrzewski,1826,1826,Unknown
Bartolomeo Cesi,1556,1556,Unknown
George N. Barnard,1819,1819,Unknown
Henry Bernard Chalon,1770,1770,Unknown
Anna Claypoole Peale,1791,1791,Unknown
Charles Deas,1818,1818,Unknown
Benvenuto di Giovanni,1436,1436,Unknown
George French Angas,1822,1822,Unknown
Gerard Soest,1600,1600,Unknown
Cornelis Dusart,1660,1660,Unknown
Frank Reaugh,1860,1860,Unknown
Adam Willaerts,1577,1577,Unknown
William Havell,1782,1782,Unknown
Félix Buhot,1847,1847,Unknown
Rubem Valentim,1922,1922,Unknown
George Engleheart,1750,1750,Unknown
He Xiangyu,1986,1986,Unknown
Henry Singleton,1766,1766,Unknown
Sebastiaen Vrancx,1573,1573,Unknown
Cornelis Floris de Vriendt,1514,1514,Unknown
Bartolomeo Biscaino,1629,1629,Unknown
Pablita Velarde,1918,1918,Unknown
Gérard Edelinck,1640,1640,Unknown
Giovanni Antonio da Brescia,1460,1460,Unknown
Andrea Celesti,1637,1637,Unknown
Dirck Jacobsz.,1496,1496,Unknown
Andrea Vicentino,1542,1542,Unknown
Sarah Goodridge,1788,1788,Unknown
Mario Urteaga Alvarado,1875,1875,Unknown
Pieter Jansz Quast,1606,1606,Unknown
James Henry Beard,1812,1812,Unknown
Hans Springinklee,1495,1495,Unknown
Jan Griffier,1652,1652,Unknown
Anselmo Bucci,1887,1887,Unknown
Pieter van der Heyden,1530,1530,Unknown
Jan van de Cappelle,1624,1624,Unknown
Phiale Painter,500,500,Unknown
Jeronimo Suñol,1839,1839,Unknown
Edward Penny,1714,1714,Unknown
Paul Smith,1946,1946,Unknown
John Sartain,1808,1808,Unknown
Antonio Campi,1524,1524,Unknown
Jacques Aved,1702,1702,Unknown
Armando Villegas,1926,1926,Unknown
Miguel Blay,1866,1866,Unknown
Achilles Painter,500,500,Unknown
François-Honoré-Georges Jacob-Desmalter,1770,1770,Unknown
Lazzaro Baldi,1624,1624,Unknown
Aimitsu,1907,1907,Unknown
Romeyn de Hooghe,1645,1645,Unknown
William Callow,1812,1812,Unknown
Ibn al-Bawwab,1000,1000,Unknown
Lippo Vanni,1315,1315,Unknown
Kaihō Yūshō,1533,1533,Unknown
Tobias Stimmer,1539,1539,Unknown
Psiax,550,550,Unknown
William Wyon,1795,1795,Unknown
Maurice Marinot,1882,1882,Unknown
Denis van Alsloot,1570,1570,Unknown
Clare Leighton,1898,1898,Unknown
Ibrahim el-Salahi,1930,1930,Unknown
Alexandre Wollner,1928,1928,Unknown
Alphonse Louis Poitevin,1819,1819,Unknown
Henry Peter Bosse,1844,1844,Unknown
James Arthur O'Connor,1792,1792,Unknown
Giuseppe Ceracchi,1751,1751,Unknown
Nicola da Urbino,1480,1480,Unknown
Domenico di Bartolo,1400,1400,Unknown
Yi Am,1499,1499,Unknown
Cornelis Ketel,1548,1548,Unknown
Alexander Runciman,1736,1736,Unknown
Laureys a Castro,1644,1644,Unknown
Aegidius Sadeler,1568,1568,Unknown
Abraham Solomon,1823,1823,Unknown
Andrea di Bartolo,1360,1360,Unknown
Lambert Sustris,1515,1515,Unknown
Luiz Sacilotto,1924,1924,Unknown
Auguste-Rosalie Bisson,1826,1826,Unknown
George Minne,1866,1866,Unknown
Ganesh Pyne,1937,1937,Unknown
John Michael Rysbrack,1694,1694,Unknown
Paul Huet,1803,1803,Unknown
Adolf Ulrik Wertmüller,1751,1751,Unknown
Wiesław Wałkuski,1956,1956,Unknown
Leopold Gottlieb,1879,1879,Unknown
James Wallace Black,1825,1825,Unknown
Keith Carter,1948,1948,Unknown
Erich Salomon,1886,1886,Unknown
Ramsay Richard Reinagle,1775,1775,Unknown
Loris Cecchini,1969,1969,Unknown
John Francis Rigaud,1742,1742,Unknown
Giulio Campagnola,1482,1482,Unknown
Melchior Lorck,1527,1527,Unknown
Bernard Picart,1673,1673,Unknown
Virgilio Guidi,1891,1891,Unknown
Rombout Verhulst,1624,1624,Unknown
Clarice Beckett,1887,1887,Unknown
Jean-Baptiste Huet,1745,1745,Unknown
Henrique Bernardelli,1858,1858,Unknown
Charles Clifford,1820,1820,Unknown
Raphaël Collin,1850,1850,Unknown
Girolamo Genga,1476,1476,Unknown
Louis-Auguste Bisson,1814,1814,Unknown
Lelio Orsi,1508,1508,Unknown
Giovanni Battista Cipriani,1727,1727,Unknown
Eugène Devéria,1805,1805,Unknown
Rosângela Rennó,1962,1962,Unknown
Hans Vredeman de Vries,1527,1527,Unknown
Randolph Rogers,1825,1825,Unknown
Thomas Hovenden,1840,1840,Unknown
Araki Jippo,1872,1872,Unknown
Angus McBean,1904,1904,Unknown
Jacob van Hulsdonck,1582,1582,Unknown
Klara Lidén,1979,1979,Unknown
Cesare Vecellio,1521,1521,Unknown
Richard Riemerschmid,1868,1868,Unknown
Edward Molyneux,1891,1891,Unknown
Ludovico Mazzolino,1480,1480,Unknown
Ernst Fries,1801,1801,Unknown
Yamamoto Baiitsu,1783,1783,Unknown
Antonio María Esquivel,1806,1806,Unknown
Francesco Coghetti,1801,1801,Unknown
Johann Michael Rottmayr,1656,1656,Unknown
Achille Funi,1890,1890,Unknown
Hellen van Meene,1972,1972,Unknown
Boris Artzybasheff,1899,1899,Unknown
Ricardo Rangel,1924,1924,Unknown
Nicolas-Antoine Taunay,1755,1755,Unknown
Giuseppe Cades,1750,1750,Unknown
Jeremiah Gurney,1812,1812,Unknown
Elioth Gruner,1882,1882,Unknown
Loomis Dean,1917,1917,Unknown
Lluís Rigalt,1814,1814,Unknown
William Hoare,1706,1706,Unknown
Étienne Carjat,1828,1828,Unknown
Alfredo Zalce,1908,1908,Unknown
Miloš Alexander Bazovský,1899,1899,Unknown
George Garrard,1760,1760,Unknown
Bhupen Khakhar,1934,1934,Unknown
James McDougal Hart,1828,1828,Unknown
Peter Rindisbacher,1806,1806,Unknown
Philipp Peter Roos,1650,1650,Unknown
Girolamo da Carpi,1501,1501,Unknown
Xie Shichen,1487,1487,Unknown
Linder Sterling,1954,1954,Unknown
John Hesselius,1728,1728,Unknown
Michiel Coxie,1499,1499,Unknown
Cornelis Troost,1696,1696,Unknown
Jan de Bisschop,1628,1628,Unknown
Howard Ben Tré,1949,1949,Unknown
Monica Bonvicini,1965,1965,Unknown
Carl Locher,1851,1851,Unknown
Jan Wildens,1586,1586,Unknown
Aelbrecht Bouts,1450,1450,Unknown
Lydos,600,600,Unknown
Ambrosius Benson,1500,1500,Unknown
Imran Qureshi,1972,1972,Unknown
Li Fangying,1695,1695,Unknown
Pan Painter,500,500,Unknown
Pirro Ligorio,1513,1513,Unknown
Maso di Banco,1250,1250,Unknown
Kiki Kogelnik,1935,1935,Unknown
Valerio Castello,1624,1624,Unknown
Martín Rico,1833,1833,Unknown
Giacomo Favretto,1849,1849,Unknown
Julius Klinger,1876,1876,Unknown
Alessandro Vittoria,1525,1525,Unknown
Gerard Horenbout,1465,1465,Unknown
Solon Borglum,1868,1868,Unknown
Johannes Pääsuke,1892,1892,Unknown
François Girardon,1628,1628,Unknown
Jacob Steinhardt,1887,1887,Unknown
Giovanni Battista Lusieri,1755,1755,Unknown
Thomas Baines,1820,1820,Unknown
Jean-Laurent Mosnier,1743,1743,Unknown
Darius Painter,400,400,Unknown
Juan de Arellano,1614,1614,Unknown
Jan Baptist Weenix,1621,1621,Unknown
Charles-Honoré Lannuier,1779,1779,Unknown
Henry Mosler,1841,1841,Unknown
Isabel Bishop,1902,1902,Unknown
Robert Feke,1705,1705,Unknown
Charles Rohlfs,1853,1853,Unknown
Darío de Regoyos,1857,1857,Unknown
Edo Murtić,1921,1921,Unknown
Urs Graf,1485,1485,Unknown
Tetsugorō Yorozu,1885,1885,Unknown
Johann Carl Loth,1632,1632,Unknown
Tatiana Trouvé,1968,1968,Unknown
Carlo Bugatti,1856,1856,Unknown
John Karl Hillers,1843,1843,Unknown
Felipe Bigarny,1475,1475,Unknown
Helen Marten,1985,1985,Unknown
Francis Cadell,1883,1883,Unknown
Augustin Pajou,1730,1730,Unknown
Dan Dailey,1915,1915,Unknown
Antoine-François Callet,1741,1741,Unknown
Nathaniel Hone the Elder,1718,1718,Unknown
Lazzaro Bastiani,1429,1429,Unknown
Mather Brown,1761,1761,Unknown
Bernardino Campi,1520,1520,Unknown
Karol Hiller,1891,1891,Unknown
Adriaen Hanneman,1603,1603,Unknown
Giulio Campi,1502,1502,Unknown
Jan de Bray,1627,1627,Unknown
John Haberle,1856,1856,Unknown
Martin Archer Shee,1769,1769,Unknown
William Larkin,1580,1580,Unknown
Henri Manuel,1874,1874,Unknown
Girolamo Muziano,1532,1532,Unknown
Evert Collier,1642,1642,Unknown
Vittore Grubicy de Dragon,1851,1851,Unknown
Charles-Antoine Coypel,1694,1694,Unknown
Helen Chadwick,1953,1953,Unknown
Nuno Ramos,1960,1960,Unknown
Takeyoshi Tanuma,1929,1929,Unknown
Chen Chong Swee,1910,1910,Unknown
Hendrick Cornelisz. van Vliet,1611,1611,Unknown
Sudarshan Shetty,1961,1961,Unknown
Vecchietta,1412,1412,Unknown
Vincenzo Vela,1820,1820,Unknown
Fayga Ostrower,1920,1920,Unknown
Meidias Painter,500,500,Unknown
Benjamin Marshall,1767,1767,Unknown
John Wollaston,1710,1710,Unknown
Félix-Jacques Moulin,1802,1802,Unknown
Pelagio Palagi,1775,1775,Unknown
Walter Spies,1895,1895,Unknown
Bernardino Poccetti,1548,1548,Unknown
Johannes Larsen,1867,1867,Unknown
Henri Evenepoel,1872,1872,Unknown
Susan Hiller,1940,1940,Unknown
Giovanni Battista Naldini,1535,1535,Unknown
Edward Savage,1761,1761,Unknown
Cícero Dias,1907,1907,Unknown
Lorenzo di Niccolò,1373,1373,Unknown
Augustus Earle,1793,1793,Unknown
David Vinckboons,1576,1576,Unknown
René-Antoine Houasse,1645,1645,Unknown
Edward Calvert,1799,1799,Unknown
John Wesley Jarvis,1780,1780,Unknown
Charles Cordier,1827,1827,Unknown
Hans Rottenhammer,1564,1564,Unknown
Jaromír Funke,1896,1896,Unknown
Giovanni Migliara,1785,1785,Unknown
Simon Rodia,1879,1879,Unknown
John Jabez Edwin Mayall,1813,1813,Unknown
Bruce Onobrakpeya,1932,1932,Unknown
Ephraim Moses Lilien,1874,1874,Unknown
James Pollard,1792,1792,Unknown
Lorenzo Baldissera Tiepolo,1736,1736,Unknown
Matthijs Maris,1839,1839,Unknown
Jacobello del Fiore,1370,1370,Unknown
Francis Barlow,1624,1624,Unknown
Nampeyo,1859,1859,Unknown
José Jiménez Aranda,1837,1837,Unknown
Johann Wilhelm Schirmer,1807,1807,Unknown
Alfred Gilbert,1854,1854,Unknown
Jiří Načeradský,1939,1939,Unknown
David Goldblatt,1965,1965,Unknown
Peter Stackpole,1913,1913,Unknown
Anna Bella Geiger,1933,1933,Unknown
Francesco Vanni,1564,1564,Unknown
Barnett Freedman,1901,1901,Unknown
Paolo Farinati,1524,1524,Unknown
Geraldo de Barros,1923,1923,Unknown
Andreas Schelfhout,1787,1787,Unknown
Stasys Eidrigevičius,1949,1949,Unknown
Laura Lima,1971,1971,Unknown
Andrzej Pagowski,1925,1925,Unknown
Dayanita Singh,1961,1961,Unknown
Thomas Woolner,1825,1825,Unknown
Esther Bubley,1921,1921,Unknown
Theodoor Rombouts,1597,1597,Unknown
Lee Bul,1964,1964,Unknown
William Strutt,1825,1825,Unknown
Willem Roelofs,1822,1822,Unknown
Afro Basaldella,1912,1912,Unknown
Richard Redgrave,1804,1804,Unknown
Adam Frans van der Meulen,1632,1632,Unknown
Désiré Charnay,1828,1828,Unknown
Jean-Hippolyte Flandrin,1809,1809,Unknown
Paweł Althamer,1967,1967,Unknown
Johann Baptist von Lampi the Elder,1751,1751,Unknown
Pablo Serrano,1908,1908,Unknown
Abraham Bosse,1604,1604,Unknown
Agostino Masucci,1691,1691,Unknown
Juan Sánchez Cotán,1560,1560,Unknown
Peter Monamy,1681,1681,Unknown
Johann Georg Platzer,1704,1704,Unknown
Thaddeus Mortimer Fowler,1842,1842,Unknown
Johan Thorn Prikker,1868,1868,Unknown
Jogen Chowdhury,1939,1939,Unknown
Jacobus Houbraken,1698,1698,Unknown
Henri Rivière,1864,1864,Unknown
Nardo di Cione,1320,1320,Unknown
Augusto Stahl,1828,1828,Unknown
Hablot Knight Browne,1815,1815,Unknown
Louis Le Breton,1818,1818,Unknown
Ahmed Mater,1979,1979,Unknown
Willem Wissing,1656,1656,Unknown
Jacopo della Quercia,1374,1374,Unknown
Miru Kim,1981,1981,Unknown
Modest Urgell,1839,1839,Unknown
Antônio Parreiras,1860,1860,Unknown
Carlo Lasinio,1759,1759,Unknown
Alessandro Tiarini,1577,1577,Unknown
Gaganendranath Tagore,1867,1867,Unknown
Gang Se-hwang,1713,1713,Unknown
Asteas,350,350,Unknown
Daniel Chodowiecki,1726,1726,Unknown
Kagaku Murakami,1888,1888,Unknown
Harold Cazneaux,1878,1878,Unknown
Marco d'Oggiono,1470,1470,Unknown
Marco Dente,1493,1493,Unknown
John Callcott Horsley,1817,1817,Unknown
Christian Wilhelm Ernst Dietrich,1712,1712,Unknown
Ľudovít Fulla,1902,1902,Unknown
Fausto Pirandello,1899,1899,Unknown
John Smybert,1688,1688,Unknown
Mariko Mori,1967,1967,Unknown
Gaetano Previati,1852,1852,Unknown
Franz Xaver Messerschmidt,1732,1732,Unknown
Genpei Akasegawa,1937,1937,Unknown
Gerrit Berckheyde,1638,1638,Unknown
Karen LaMonte,1967,1967,Unknown
Ciro Ferri,1633,1633,Unknown
Cherubino Alberti,1553,1553,Unknown
George Washington Wilson,1823,1823,Unknown
Marcantonio Franceschini,1648,1648,Unknown
Bessie Potter Vonnoh,1872,1872,Unknown
Josiah McElheny,1966,1966,Unknown
Bian Shoumin,1684,1684,Unknown
Marco Palmezzano,1460,1460,Unknown
Vincent Colyer,1824,1824,Unknown
Claude Parent,1923,1923,Unknown
Władysław Podkowiński,1866,1866,Unknown
Ammi Phillips,1788,1788,Unknown
Lynette Yiadom-Boakye,1977,1977,Unknown
Antimenes Painter,550,550,Unknown
Waldemar Świerzy,1931,1931,Unknown
Jan Asselijn,1610,1610,Unknown
Gong Xian,1618,1618,Unknown
Jonathan Richardson,1667,1667,Unknown
François Marius Granet,1775,1775,Unknown
Ezra Ames,1768,1768,Unknown
Lieven van Lathem,1438,1438,Unknown
Kassian Cephas,1845,1845,Unknown
Joseph-Philibert Girault de Prangey,1804,1804,Unknown
Hema Upadhyay,1972,1972,Unknown
Cornell Capa,1918,1918,Unknown
Leo Gestel,1881,1881,Unknown
Li Shan,1686,1686,Unknown
Willie Cole,1955,1955,Unknown
Justus Sustermans,1597,1597,Unknown
Francesco Mochi,1580,1580,Unknown
William Henry Bartlett,1809,1809,Unknown
Denis Calvaert,1540,1540,Unknown
Mir Emad Hassani,1554,1554,Unknown
Cao Fei,1978,1978,Unknown
John Vanderbank,1694,1694,Unknown
Clet Abraham,1966,1966,Unknown
Gustav Metzger,1926,1926,Unknown
Willem Drost,1633,1633,Unknown
Carl Rottmann,1797,1797,Unknown
Heri Dono,1960,1960,Unknown
Abraham van Diepenbeeck,1596,1596,Unknown
Giovanni Cariani,1485,1485,Unknown
Fritz von Uhde,1848,1848,Unknown
Tsuchida Bakusen,1887,1887,Unknown
John Gerrard Keulemans,1842,1842,Unknown
Escif,1950,1950,Unknown
Edward Willis Redfield,1869,1869,Unknown
Duilio Cambellotti,1876,1876,Unknown
Emilio Sánchez Perrier,1855,1855,Unknown
Arnold Houbraken,1660,1660,Unknown
Athos Bulcão,1918,1918,Unknown
Juan Martínez Montañés,1568,1568,Unknown
Gim Myeong-guk,1600,1600,Unknown
Harriet Hosmer,1830,1830,Unknown
Dolk,1977,1977,Unknown
Stik,1979,1979,Unknown
Scarsellino,1550,1550,Unknown
Li Hongbo,1974,1974,Unknown
Théodore Deck,1823,1823,Unknown
Joseph Maria Olbrich,1867,1867,Unknown
Vincenzo Catena,1470,1470,Unknown
Enric Casanovas,1882,1882,Unknown
Jean-Pierre Norblin de La Gourdaine,1745,1745,Unknown
Maria Martinez,1887,1887,Unknown
Giuseppe Bernardino Bison,1762,1762,Unknown
Wojciech Gerson,1831,1831,Unknown
Domenico Piola,1627,1627,Unknown
Cornelis Saftleven,1607,1607,Unknown
Scipione Pulzone,1544,1544,Unknown
Henri Victor Regnault,1810,1810,Unknown
Lynn Hershman Leeson,1941,1941,Unknown
Alessandro Turchi,1578,1578,Unknown
Jan Wijnants,1632,1632,Unknown
Robert Bevan,1865,1865,Unknown
Lippo Memmi,1291,1291,Unknown
Robert Vonnoh,1858,1858,Unknown
Faith47,1979,1979,Unknown
Jules Dalou,1838,1838,Unknown
Shōji Hamada,1894,1894,Unknown
Regina Silveira,1939,1939,Unknown
Nick Cave,1957,1957,Unknown
Giacomo Ceruti,1698,1698,Unknown
Antonio Fontanesi,1818,1818,Unknown
Louis Féraud,1920,1920,Unknown
John Raphael Smith,1752,1752,Unknown
Camille Silvy,1834,1834,Unknown
Tatsuo Miyajima,1957,1957,Unknown
Felice Giani,1758,1758,Unknown
Subodh Gupta,1964,1964,Unknown
Thomas Wijck,1616,1616,Unknown
Zdeněk Sýkora,1920,1920,Unknown
Pierre Subleyras,1699,1699,Unknown
Johann Adam Klein,1792,1792,Unknown
Aaron Shikler,1922,1922,Unknown
J. J. Grandville,1803,1803,Unknown
Luigi Ontani,1943,1943,Unknown
Ben Wilson,1963,1963,Unknown
Jan Preisler,1872,1872,Unknown
Thomas Annan,1829,1829,Unknown
Mikuláš Galanda,1895,1895,Unknown
Beverly Pepper,1922,1922,Unknown
Bartolomeo Vivarini,1430,1430,Unknown
Andrea Previtali,1475,1475,Unknown
Giovanni Francesco Romanelli,1610,1610,Unknown
Kanō Sanraku,1559,1559,Unknown
Edward Hartwig,1909,1909,Unknown
Frank Jay Haynes,1853,1853,Unknown
Gjon Mili,1904,1904,Unknown
Edward Lamson Henry,1841,1841,Unknown
Pietro Tacca,1577,1577,Unknown
Franz West,1947,1947,Unknown
Adriaen van Utrecht,1599,1599,Unknown
Wolf Huber,1485,1485,Unknown
Pieter Hugo,1976,1976,Unknown
John White,1540,1540,Unknown
Anthony McCall,1946,1946,Unknown
Taddeo Zuccari,1529,1529,Unknown
Ubaldo Gandolfi,1728,1728,Unknown
Louise Lawler,1947,1947,Unknown
Sadequain,1923,1923,Unknown
Aert de Gelder,1645,1645,Unknown
Jiří Kolář,1914,1914,Unknown
Bernat Martorell,1390,1390,Unknown
Adolphe Willette,1857,1857,Unknown
Ernest L. Blumenschein,1874,1874,Unknown
Letizia Battaglia,1935,1935,Unknown
Joseph Chinard,1756,1756,Unknown
Louis Majorelle,1859,1859,Unknown
Jean-Baptiste Wicar,1762,1762,Unknown
Walid Raad,1967,1967,Unknown
Carlo Cignani,1628,1628,Unknown
Alexandre Falguière,1831,1831,Unknown
Andrea Riccio,1470,1470,Unknown
William Blake Richmond,1842,1842,Unknown
Francesc Gimeno,1858,1858,Unknown
Abraham Mignon,1640,1640,Unknown
Giulio Bonasone,1510,1510,Unknown
Georg Friedrich Kersting,1785,1785,Unknown
Ugo Rondinone,1962,1962,Unknown
Gonzales Coques,1614,1614,Unknown
A1one,1981,1981,Unknown
An Gyeon,1500,1500,Unknown
Nathaniel Dance-Holland,1735,1735,Unknown
Pino Pascali,1935,1935,Unknown
Václav Špála,1885,1885,Unknown
Jan van der Heyden,1637,1637,Unknown
Frans Post,1612,1612,Unknown
Thomas Shotter Boys,1803,1803,Unknown
Rodolfo Morales,1925,1925,Unknown
William Powell Frith,1819,1819,Unknown
Arthur William Devis,1762,1762,Unknown
Andrea Brustolon,1662,1662,Unknown
Sandro Chia,1946,1946,Unknown
Neri di Bicci,1410,1410,Unknown
Adolfo Pérez Esquivel,1931,1931,Unknown
John Quincy Adams Ward,1830,1830,Unknown
Carlo Levi,1902,1902,Unknown
Gaspare Diziani,1689,1689,Unknown
Walter Dorwin Teague,1883,1883,Unknown
Oscar Björck,1860,1860,Unknown
Patricia Piccinini,1965,1965,Unknown
Adel Abdessemed,1971,1971,Unknown
Tomie Ohtake,1913,1913,Unknown
Anton von Maron,1733,1733,Unknown
Piero del Pollaiolo,1441,1441,Unknown
Claude Gillot,1673,1673,Unknown
Robert Frederick Blum,1857,1857,Unknown
Antoine Caron,1521,1521,Unknown
Wojciech Plewiński,1928,1928,Unknown
Albert Lebourg,1849,1849,Unknown
Bruce Davidson,1933,1933,Unknown
Gillian Wearing,1963,1963,Unknown
David d'Angers,1788,1788,Unknown
Hendrick van Balen,1570,1570,Unknown
Michael Dahl,1659,1659,Unknown
Pablo Palazuelo,1915,1915,Unknown
Matteo di Giovanni,1435,1435,Unknown
Vicente Juan Masip,1468,1468,Unknown
Michael Kenna,1857,1857,Unknown
Jitish Kallat,1974,1974,Unknown
Lorenzo Costa,1460,1460,Unknown
Spinello Aretino,1350,1350,Unknown
James Pradier,1790,1790,Unknown
ROA,1975,1975,Unknown
Paul Manship,1885,1885,Unknown
Franciszek Smuglewicz,1745,1745,Unknown
Gao Jianfu,1879,1879,Unknown
Samuel Prout,1783,1783,Unknown
Romanino,1485,1485,Unknown
Yi In-mun,1745,1745,Unknown
Charles Frederick Worth,1825,1825,Unknown
Jean-Baptiste Perronneau,1715,1715,Unknown
Lady Pink,1965,1965,Unknown
Elizabeth Catlett,1915,1915,Unknown
Valie Export,1940,1940,Unknown
Günter Brus,1938,1938,Unknown
Théodule Devéria,1831,1831,Unknown
Lilly Martin Spencer,1822,1822,Unknown
Georg Flegel,1566,1566,Unknown
Francisco Rizi,1614,1614,Unknown
William Sidney Mount,1807,1807,Unknown
Edward William Cooke,1811,1811,Unknown
Jean-Baptiste Pater,1695,1695,Unknown
Tunga,1952,1952,Unknown
Zeng Fanzhi,1964,1964,Unknown
Luis de Morales,1509,1509,Unknown
Carlo Saraceni,1579,1579,Unknown
Antoine Coypel,1661,1661,Unknown
Carybé,1911,1911,Unknown
Massimo Stanzione,1585,1585,Unknown
Gerhard Munthe,1849,1849,Unknown
Dominick Labino,1910,1910,Unknown
Kishi Ganku,1749,1749,Unknown
Juan Pantoja de la Cruz,1553,1553,Unknown
Bedri Baykam,1957,1957,Unknown
Peter von Cornelius,1783,1783,Unknown
Olga Boznańska,1865,1865,Unknown
Charles de La Fosse,1636,1636,Unknown
Louis-François Roubiliac,1695,1695,Unknown
Sava Šumanović,1896,1896,Unknown
Carl Andre,1935,1935,Unknown
William McGregor Paxton,1869,1869,Unknown
Wu Li,1632,1632,Unknown
W. Eugene Smith,1918,1918,Unknown
Thomas de Keyser,1596,1596,Unknown
Zhan Wang,1962,1962,Unknown
Edmond Aman-Jean,1858,1858,Unknown
Daniel Garber,1880,1880,Unknown
Tilly Kettle,1735,1735,Unknown
Jack Delano,1914,1914,Unknown
Daniel Huntington,1816,1816,Unknown
Gustav Klutsis,1895,1895,Unknown
Marguerite Gérard,1761,1761,Unknown
James Montgomery Flagg,1877,1877,Unknown
Sesson Shukei,1504,1504,Unknown
Antoine Claudet,1797,1797,Unknown
Caspar Netscher,1639,1639,Unknown
Jacob de Wit,1695,1695,Unknown
Guy Denning,1965,1965,Unknown
Arthur Rothstein,1915,1915,Unknown
Russell Drysdale,1912,1912,Unknown
Bernard Palissy,1510,1510,Unknown
Doris Ulmann,1882,1882,Unknown
Michael Wolgemut,1434,1434,Unknown
Jacob Philipp Hackert,1737,1737,Unknown
Stefano della Bella,1610,1610,Unknown
Michiel Sweerts,1618,1618,Unknown
Coosje van Bruggen,1942,1942,Unknown
Paulus Moreelse,1571,1571,Unknown
Brygos Painter,550,550,Unknown
Berlin Painter,600,600,Unknown
Walter Ufer,1876,1876,Unknown
Judy Chicago,1939,1939,Unknown
Bartholomeus Breenbergh,1598,1598,Unknown
Ker-Xavier Roussel,1867,1867,Unknown
Gaetano Gandolfi,1734,1734,Unknown
Francis Meadow Sutcliffe,1853,1853,Unknown
Abanindranath Tagore,1871,1871,Unknown
John Webber,1751,1751,Unknown
Pierre Puget,1620,1620,Unknown
Hippolyte Bayard,1801,1801,Unknown
Gyula Benczúr,1844,1844,Unknown
Luca Carlevarijs,1663,1663,Unknown
George Richmond,1809,1809,Unknown
Taddeo di Bartolo,1362,1362,Unknown
Jean-François Raffaëlli,1850,1850,Unknown
Tom Wesselmann,1931,1931,Unknown
André Giroux,1801,1801,Unknown
Frans Pourbus the Younger,1569,1569,Unknown
Matteo Rosselli,1578,1578,Unknown
Agnolo Gaddi,1350,1350,Unknown
Inigo Jones,1573,1573,Unknown
Franz Anton Maulbertsch,1724,1724,Unknown
Douglas Gordon,1966,1966,Unknown
Frank Weston Benson,1862,1862,Unknown
Ignacio Zuloaga,1870,1870,Unknown
Corneille de Lyon,1505,1505,Unknown
William Morris Hunt,1824,1824,Unknown
Pál Szinyei Merse,1845,1845,Unknown
Luciano Fabro,1936,1936,Unknown
Harold Gilman,1876,1876,Unknown
Kleophrades Painter,600,600,Unknown
Ryan McGinley,1977,1977,Unknown
Isaac Julien,1960,1960,Unknown
Zhang Huan,1965,1965,Unknown
Cornelius Johnson,1593,1593,Unknown
Ross Bleckner,1949,1949,Unknown
Alexander Nasmyth,1758,1758,Unknown
Mimmo Paladino,1948,1948,Unknown
Giovanni Battista Foggini,1652,1652,Unknown
Sofonisba Anguissola,1532,1532,Unknown
Gaudenzio Ferrari,1475,1475,Unknown
Shigeru Aoki,1882,1882,Unknown
Worthington Whittredge,1820,1820,Unknown
Mark Gertler,1891,1891,Unknown
George Peter Alexander Healy,1813,1813,Unknown
Constantin Meunier,1831,1831,Unknown
Pedro de Mena,1628,1628,Unknown
Bernardo Cavallino,1616,1616,Unknown
Herman Saftleven,1609,1609,Unknown
Adélaïde Labille-Guiard,1749,1749,Unknown
Anselm Feuerbach,1829,1829,Unknown
Johann Heinrich Wilhelm Tischbein,1751,1751,Unknown
Edmund C. Tarbell,1862,1862,Unknown
William Hodges,1744,1744,Unknown
Georgette Chen,1906,1906,Unknown
Nandalal Bose,1882,1882,Unknown
Maerten de Vos,1532,1532,Unknown
Huang Yong Ping,1954,1954,Unknown
Oscar Gustave Rejlander,1813,1813,Unknown
George Cruikshank,1792,1792,Unknown
Francisco Oller,1833,1833,Unknown
Maarten van Heemskerck,1498,1498,Unknown
Wojciech Kossak,1856,1856,Unknown
William Johnson,1715,1715,Unknown
Henri Le Secq,1818,1818,Unknown
Marco Ricci,1676,1676,Unknown
Arthur Devis,1712,1712,Unknown
Elisabetta Sirani,1638,1638,Unknown
David Bailey,1938,1938,Unknown
Jeremy Deller,1966,1966,Unknown
Juergen Teller,1964,1964,Unknown
William Stanley Haseltine,1835,1835,Unknown
Hans Bol,1534,1534,Unknown
Edward Hicks,1780,1780,Unknown
François Bonvin,1817,1817,Unknown
Leandro Bassano,1557,1557,Unknown
Aleksei Kruchenykh,1886,1886,Unknown
Francis Bourgeois,1753,1753,Unknown
Alessandro Allori,1535,1535,Unknown
Jaume Huguet,1445,1445,Unknown
Louis-Ernest Barrias,1841,1841,Unknown
Eugenio Lucas Velázquez,1817,1817,Unknown
Mary Quant,1930,1930,Unknown
Thomas Fearnley,1802,1802,Unknown
Joseph Nollekens,1737,1737,Unknown
